NP_387979.1_sigH_Bs168	WP_003225758.1	99.541	218	1	0	1	218	1	218	1.37e-159	440
NP_387979.1_sigH_Bs168	WP_000387193.1	81.592	201	37	0	15	215	13	213	9.21e-120	340
NP_387979.1_sigH_Bs168	WP_009892548.1	69.849	199	60	0	16	214	15	213	1.78e-88	260
NP_387979.1_sigH_Bs168	NP_463774.1	46.316	190	102	0	23	212	12	201	6.61e-61	190
NP_387979.1_sigH_Bs168	WP_004081373.1	31.551	187	115	5	21	205	12	187	7.15e-20	84.3
NP_387979.1_sigH_Bs168	WP_001005346.1	26.943	193	129	3	17	209	4	184	6.04e-10	57.4
NP_387979.1_sigH_Bs168	NP_249453.1	23.000	200	138	5	15	212	2	187	1.22e-08	53.9
NP_387979.1_sigH_Bs168	WP_012457665.1	28.346	127	85	2	10	130	25	151	1.99e-08	54.3
NP_387979.1_sigH_Bs168	NP_464421.1	34.653	101	58	1	20	112	8	108	2.34e-08	53.9
NP_387979.1_sigH_Bs168	WP_008766632.1	28.346	127	85	2	10	130	25	151	2.70e-08	53.9
NP_387979.1_sigH_Bs168	NP_417068.1	25.389	193	129	5	17	208	4	182	2.73e-08	52.8
NP_387979.1_sigH_Bs168	WP_004081730.1	28.037	107	77	0	15	121	144	250	6.88e-08	52.8
NP_387979.1_sigH_Bs168	WP_011860953.1	29.060	234	121	9	22	211	21	253	3.74e-07	50.1
NP_387979.1_sigH_Bs168	WP_000976948.1	27.049	122	83	2	19	139	43	159	1.42e-06	48.5
NP_387979.1_sigH_Bs168	WP_011244555.1	28.070	114	81	1	8	121	134	246	4.80e-06	47.4
NP_387979.1_sigH_Bs168	WP_020478595.1	25.731	171	116	5	13	178	23	187	5.44e-06	46.6
NP_387979.1_sigH_Bs168	WP_002164611.1	32.500	80	54	0	33	112	30	109	5.51e-06	47.0
NP_387979.1_sigH_Bs168	WP_000184359.1	35.802	81	51	1	19	98	33	113	6.49e-06	46.6
NP_387979.1_sigH_Bs168	NP_417918.1	35.802	81	51	1	19	98	33	113	6.89e-06	46.6
NP_387979.1_sigH_Bs168	WP_011244481.1	21.608	199	140	5	17	211	25	211	1.04e-05	45.8
NP_387979.1_sigH_Bs168	WP_003221446.1	26.230	122	84	2	19	139	43	159	1.39e-05	45.4
NP_387979.1_sigH_Bs168	WP_021361826.1	31.183	93	59	1	31	123	28	115	1.55e-05	43.9
NP_387979.1_sigH_Bs168	WP_003429425.1	29.592	98	69	0	26	123	143	240	3.80e-05	44.7
NP_387979.1_sigH_Bs168	NP_631334.1	36.709	79	50	0	34	112	64	142	4.19e-05	44.3
NP_387979.1_sigH_Bs168	WP_016268625.1	22.989	174	112	5	38	211	8	159	7.12e-05	42.7
NP_387979.1_sigH_Bs168	NP_252312.1	22.979	235	125	7	30	209	91	324	7.80e-05	43.5
NP_387979.1_sigH_Bs168	WP_002557358.1	25.532	94	70	0	19	112	26	119	1.04e-04	43.1
NP_387979.1_sigH_Bs168	WP_011131581.1	29.545	88	62	0	34	121	136	223	1.59e-04	42.7
NP_387979.1_sigH_Bs168	NP_464979.1	28.571	140	92	3	26	165	129	260	1.63e-04	42.7
NP_387979.1_sigH_Bs168	WP_000051382.1	26.852	108	74	2	30	136	45	148	1.65e-04	42.4
NP_387979.1_sigH_Bs168	WP_081422183.1	26.136	88	65	0	34	121	148	235	2.02e-04	42.4
NP_387979.1_sigH_Bs168	WP_010881942.1	30.000	100	70	0	22	121	361	460	2.32e-04	42.4
NP_387979.1_sigH_Bs168	WP_003416098.1	25.410	122	84	3	19	139	44	159	2.43e-04	42.0
NP_387979.1_sigH_Bs168	WP_010882456.1	28.235	85	61	0	30	114	56	140	2.90e-04	42.0
NP_387979.1_sigH_Bs168	WP_003264474.1	22.564	195	134	5	20	211	7	187	2.95e-04	41.2
NP_387979.1_sigH_Bs168	WP_003246715.1	32.927	82	55	0	31	112	27	108	3.25e-04	41.6
NP_387979.1_sigH_Bs168	WP_003226225.1	28.283	99	71	0	25	123	125	223	3.64e-04	41.6
NP_387979.1_sigH_Bs168	WP_011000337.1	30.137	73	50	1	19	90	50	122	4.00e-04	41.6
NP_387979.1_sigH_Bs168	WP_011129835.1	27.358	106	75	2	16	121	50	153	4.29e-04	41.2
